"","gene","Freq"
"2751","CHPF",3
"2752","CHRD",3
"2753","CHRDL1",3
"2755","CHRM3",3
"2756","CHRNA1",3
"2757","CHRNA2",3
"2758","CHRNA3",3
"2759","CHRNA4",3
"2761","CHRNA6",3
"2763","CHRNB1",3
"2764","CHRNB2",3
"2765","CHRNB3",3
"2766","CHRNB4",3
"2767","CHRND",3
"2768","CHRNE",3
"2770","CHST1",3
"2771","CHST10",3
"2772","CHST15",3
"2773","CHST2",3
"2774","CHST3",3
"2775","CHST7",3
"2776","CHSY1",3
"2777","CHTOP",3
"2778","CHUK",3
"2780","CIAO1",3
"2781","CIAPIN1",3
"2782","CIB1",3
"2783","CIB2",3
"2784","CIC",3
"2785","CIITA",3
"2787","CILP",3
"2788","CIR1",3
"2789","CIRBP",3
"2791","CIT",3
"2793","CITED2",3
"2794","CIZ1",3
"2795","CKAP4",3
"2796","CKAP5",3
"2797","CKB",3
"2798","CKM",3
"2801","CKMT2",3
"2805","CLASP1",3
"2806","CLASP2",3
"2807","CLASRP",3
"2809","CLC",3
"2810","CLCA1",3
"2811","CLCA2",3
"2812","CLCC1",3
"2813","CLCN1",3
"2815","CLCN3",3
"2817","CLCN4",3
"2818","CLCN5",3
"2819","CLCN6",3
"2820","CLCN7",3
"2823","CLDN10",3
"2825","CLDN18",3
"2826","CLDN3",3
"2827","CLDN4",3
"2828","CLDN5",3
"2829","CLDN7",3
"2830","CLDN8",3
"2831","CLDN9",3
"2832","CLDND1",3
"2833","CLEC10A",3
"2834","CLEC11A",3
"2835","CLEC16A",3
"2836","CLEC2B",3
"2837","CLEC2D",3
"2839","CLEC4M",3
"2840","CLGN",3
"2841","CLIC1",3
"2842","CLIC2",3
"2843","CLIC4",3
"2844","CLIC5",3
"2845","CLINT1",3
"2846","CLIP1",3
"2847","CLIP2",3
"2848","CLIP3",3
"2849","CLK1",3
"2853","CLMN",3
"2857","CLOCK",3
"2858","CLP1",3
"2859","CLPP",3
"2861","CLPTM1",3
"2862","CLPX",3
"2864","CLSTN3",3
"2865","CLTA",3
"2866","CLTB",3
"2867","CLTC",3
"2868","CLTCL1",3
"2869","CLU",3
"2870","CLUAP1",3
"2871","CLUH",3
"2873","CMA1",3
"2876","CMKLR1",3
"2877","CMTR1",3
"2878","CNBP",3
"2879","CNGA1",3
"2880","CNGA3",3
"2881","CNGB1",3
"2882","CNIH1",3
"2883","CNIH3",3
"2884","CNKSR1",3
"2885","CNKSR2",3
"2887","CNN1",3
"2888","CNN3",3
"2889","CNNM2",3
"2890","CNOT1",3
"2891","CNOT2",3
"2892","CNOT3",3
"2893","CNOT4",3
"2894","CNOT8",3
"2895","CNOT9",3
"2896","CNP",3
"2897","CNPPD1",3
"2899","CNPY3",3
"2900","CNR1",3
"2901","CNR2",3
"2904","CNTFR",3
"2905","CNTN1",3
"2906","CNTN2",3
"2907","CNTN5",3
"2908","CNTN6",3
"2909","CNTNAP2",3
"2910","CNTRL",3
"2911","COA1",3
"2912","COASY",3
"2913","COBL",3
"2914","COBLL1",3
"2917","COG4",3
"2918","COG5",3
"2919","COIL",3
"2920","COL10A1",3
"2921","COL11A1",3
"2922","COL11A2",3
"2923","COL13A1",3
"2924","COL14A1",3
"2925","COL15A1",3
"2926","COL16A1",3
"2927","COL17A1",3
"2929","COL19A1",3
"2930","COL1A1",3
"2931","COL1A2",3
"2932","COL21A1",3
"2933","COL2A1",3
"2934","COL3A1",3
"2935","COL4A1",3
"2936","COL4A2",3
"2937","COL4A3",3
"2938","COL4A4",3
"2939","COL4A5",3
"2940","COL4A6",3
"2941","COL5A2",3
"2942","COL6A1",3
"2943","COL6A2",3
"2944","COL6A3",3
"2945","COL7A1",3
"2947","COL9A1",3
"2948","COL9A2",3
"2950","COLEC10",3
"2951","COLGALT2",3
"2953","COMMD4",3
"2954","COMP",3
"2955","COMT",3
"2956","COPA",3
"2957","COPB1",3
"2958","COPB2",3
"2959","COPE",3
"2961","COPS2",3
"2962","COPS3",3
"2965","COPS6",3
"2966","COPS7A",3
"2967","COPS8",3
"2968","COQ2",3
"2969","COQ7",3
"2970","COQ9",3
"2972","CORO1B",3
"2973","CORO2A",3
"2974","CORO2B",3
"2976","COX10",3
"2977","COX11",3
"2981","COX4I1",3
"2983","COX5B",3
"2987","COX6B1",3
"2988","COX6C",3
"2989","COX7A1",3
"2990","COX7A2",3
"2993","COX7B",3
"2995","COX7C",3
"2999","CPA1",3
"3000","CPA2",3
"3001","CPA3",3
"3002","CPB1",3
"3003","CPB2",3
"3004","CPD",3
"3005","CPE",3
"3006","CPEB3",3
"3007","CPED1",3
"3008","CPLX2",3
"3009","CPM",3
"3010","CPN1",3
"3011","CPN2",3
"3012","CPNE1",3
"3013","CPNE3",3
"3014","CPNE6",3
"3015","CPOX",3
"3016","CPQ",3
"3017","CPS1",3
"3019","CPSF4",3
"3020","CPSF6",3
"3021","CPT1A",3
"3023","CPVL",3
"3025","CR1",3
"3026","CR2",3
"3032","CRABP2",3
"3033","CRADD",3
"3034","CRAT",3
"3035","CRCP",3
"3036","CREB1",3
"3037","CREB3",3
"3038","CREB3L1",3
"3039","CREB3L2",3
"3040","CREB5",3
"3041","CREBBP",3
"3042","CREBL2",3
"3043","CREBZF",3
"3044","CREG1",3
"3046","CREM",3
"3047","CRH",3
"3048","CRHBP",3
"3050","CRHR2",3
"3051","CRIM1",3
"3053","CRIP2",3
"3054","CRISP1",3
"3055","CRISP2",3
"3056","CRISP3",3
"3057","CRISPLD2",3
"3058","CRK",3
"3059","CRKL",3
"3060","CRLF1",3
"3061","CRLF3",3
"3062","CRMP1",3
"3063","CROCC",3
"3064","CROT",3
"3065","CRP",3
"3066","CRTAM",3
"3067","CRTAP",3
"3068","CRTC1",3
"3069","CRX",3
"3070","CRY1",3
"3071","CRY2",3
"3074","CRYAB",3
"3075","CRYBA1",3
"3076","CRYBA4",3
"3078","CRYBB2",3
"3080","CRYBB3",3
"3083","CRYGA",3
"3084","CRYGC",3
"3085","CRYGD",3
"3088","CRYM",3
"3089","CRYZ",3
"3091","CSDC2",3
"3092","CSE1L",3
"3093","CSF1",3
"3094","CSF1R",3
"3095","CSF2",3
"3096","CSF2RA",3
"3097","CSF2RB",3
"3098","CSF3",3
"3099","CSF3R",3
"3103","CSK",3
"3104","CSN1S1",3
"3105","CSN2",3
"3106","CSN3",3
"3107","CSNK1A1",3
"3108","CSNK1D",3
"3109","CSNK1E",3
"3110","CSNK1G2",3
"3111","CSNK2A1",3
"3112","CSNK2A2",3
"3113","CSNK2B",3
"3114","CSPG4",3
"3115","CSPG5",3
"3116","CSRNP2",3
"3117","CSRP1",3
"3118","CSRP2",3
"3119","CSRP3",3
"3120","CST1",3
"3122","CST3",3
"3124","CST5",3
"3125","CST6",3
"3126","CST7",3
"3127","CSTA",3
"3128","CSTB",3
"3129","CSTF1",3
"3130","CSTF2",3
"3131","CSTF2T",3
"3134","CT62",3
"3137","CTAG2",3
"3140","CTBP1",3
"3141","CTBP2",3
"3143","CTCF",3
"3145","CTDP1",3
"3146","CTDSP2",3
"3147","CTDSPL",3
"3148","CTF1",3
"3149","CTH",3
"3150","CTIF",3
"3151","CTNNA1",3
"3152","CTNNA2",3
"3153","CTNNAL1",3
"3154","CTNNB1",3
"3157","CTNND2",3
"3158","CTNS",3
"3159","CTPS1",3
"3160","CTR9",3
"3163","CTRC",3
"3166","CTSC",3
"3167","CTSD",3
"3168","CTSE",3
"3169","CTSF",3
"3170","CTSG",3
"3171","CTSH",3
"3172","CTSK",3
"3173","CTSL",3
"3174","CTSO",3
"3175","CTSS",3
"3176","CTSV",3
"3177","CTSW",3
"3178","CTSZ",3
"3179","CTTN",3
"3183","CUL1",3
"3184","CUL2",3
"3185","CUL3",3
"3186","CUL4A",3
"3187","CUL4B",3
"3188","CUL5",3
"3189","CUL7",3
"3191","CUX1",3
"3192","CUX2",3
"3193","CX3CL1",3
"3194","CX3CR1",3
"3195","CXADR",3
"3196","CXCL1",3
"3197","CXCL10",3
"3198","CXCL11",3
"3199","CXCL12",3
"3200","CXCL13",3
"3202","CXCL3",3
"3203","CXCL5",3
"3204","CXCL6",3
"3205","CXCL8",3
"3206","CXCL9",3
"3207","CXCR1",3
"3210","CXCR3",3
"3211","CXCR4",3
"3213","CXCR6",3
"3214","CYB561",3
"3215","CYB561D2",3
"3216","CYB5A",3
"3218","CYB5B",3
"3219","CYB5R1",3
"3220","CYB5R3",3
"3221","CYBA",3
"3222","CYBB",3
"3223","CYC1",3
"3224","CYCS",3
"3225","CYFIP1",3
"3226","CYFIP2",3
"3227","CYHR1",3
"3228","CYLC1",3
"3229","CYLC2",3
"3230","CYLD",3
"3231","CYP11A1",3
"3232","CYP11B1",3
"3235","CYP19A1",3
"3236","CYP1A1",3
"3237","CYP1A2",3
"3238","CYP1B1",3
"3242","CYP24A1",3
"3244","CYP27A1",3
"3245","CYP27B1",3
"3246","CYP2A13",3
"3250","CYP2B6",3
"3252","CYP2C18",3
"3254","CYP2C8",3
"3255","CYP2C9",3
"3258","CYP2E1",3
"3261","CYP2J2",3
"3262","CYP3A4",3
"3263","CYP3A43",3
"3264","CYP3A5",3
"3265","CYP3A7",3
"3269","CYP4B1",3
"3270","CYP4F11",3
"3271","CYP4F12",3
"3275","CYP7A1",3
"3276","CYP7B1",3
"3278","CYTH1",3
"3279","CYTH2",3
"3280","CYTH3",3
"3281","CYTIP",3
"3283","DAAM1",3
"3285","DAB2",3
"3286","DACH1",3
"3287","DAD1",3
"3288","DAG1",3
"3290","DAO",3
"3291","DAP",3
"3293","DAPK1",3
"3294","DAPK2",3
"3295","DAPK3",3
"3297","DAXX",3
"3302","DAZAP2",3
"3303","DAZL",3
"3307","DBH",3
"3308","DBI",3
"3310","DBN1",3
"3312","DBP",3
"3313","DBT",3
"3315","DCAF11",3
"3317","DCAF7",3
"3318","DCAF8",3
"3319","DCBLD2",3
"3320","DCC",3
"3322","DCK",3
"3323","DCLK1",3
"3324","DCLRE1A",3
"3325","DCP2",3
"3326","DCT",3
"3327","DCTD",3
"3329","DCTN2",3
"3330","DCTN3",3
"3331","DCTN5",3
"3333","DCUN1D4",3
"3334","DCX",3
"3335","DDAH1",3
"3336","DDAH2",3
"3337","DDB1",3
"3338","DDB2",3
"3339","DDC",3
"3340","DDHD2",3
"3346","DDO",3
"3347","DDOST",3
"3348","DDR1",3
"3349","DDR2",3
"3352","DDX1",3
"3353","DDX10",3
"3355","DDX11",3
"3356","DDX17",3
"3357","DDX18",3
"3362","DDX19A",3
"3364","DDX21",3
"3365","DDX23",3
"3366","DDX27",3
"3367","DDX28",3
"3368","DDX39A",3
"3370","DDX3X",3
"3371","DDX3Y",3
"3372","DDX42",3
"3373","DDX46",3
"3374","DDX49",3
"3375","DDX5",3
"3376","DDX51",3
"3377","DDX52",3
"3378","DDX6",3
"3379","DEAF1",3
"3380","DECR1",3
"3381","DEDD",3
"3385","DEFA4",3
"3386","DEFA5",3
"3387","DEFA6",3
"3388","DEFB1",3
"3392","DEGS1",3
"3393","DEK",3
"3396","DENND3",3
"3397","DENND4A",3
"3398","DENND4B",3
"3399","DENND5A",3
"3401","DEPDC5",3
"3403","DES",3
"3404","DESI1",3
"3405","DESI2",3
"3407","DFFA",3
"3408","DFFB",3
"3409","DGAT1",3
"3410","DGCR11",3
"3411","DGCR2",3
"3414","DGCR9",3
"3415","DGKA",3
"3416","DGKB",3
"3417","DGKD",3
"3418","DGKE",3
"3419","DGKG",3
"3421","DGKQ",3
"3422","DGKZ",3
"3423","DGUOK",3
"3425","DHCR24",3
"3426","DHCR7",3
"3432","DHODH",3
"3434","DHRS1",3
"3435","DHRS12",3
"3436","DHRS2",3
"3437","DHRS3",3
"3438","DHRS7",3
"3439","DHX15",3
"3440","DHX16",3
"3441","DHX29",3
"3442","DHX30",3
"3444","DHX57",3
"3445","DHX8",3
"3446","DHX9",3
"3447","DIAPH1",3
"3448","DIAPH2",3
"3450","DICER1",3
"3451","DIDO1",3
"3452","DIMT1",3
"3453","DIO1",3
"3454","DIO2",3
"3455","DIO3",3
"3456","DIP2C",3
"3457","DIRAS3",3
"3459","DIXDC1",3
"3460","DKC1",3
"3461","DKK1",3
"3462","DKK3",3
"3463","DKK4",3
"3464","DLAT",3
"3465","DLC1",3
"3466","DLD",3
"3471","DLG1",3
"3472","DLG2",3
"3473","DLG3",3
"3474","DLG4",3
"3475","DLG5",3
"3476","DLGAP1",3
"3477","DLGAP2",3
"3478","DLGAP4",3
"3480","DLK1",3
"3481","DLST",3
"3482","DLX2",3
"3483","DLX4",3
"3484","DLX5",3
"3486","DMBT1",3
"3487","DMC1",3
"3488","DMD",3
"3489","DMP1",3
"3490","DMPK",3
"3492","DMTN",3
"3493","DMWD",3
"3494","DMXL1",3
"3495","DMXL2",3
"3496","DNA2",3
"3497","DNAAF1",3
"3500","DNAH3",3
"3501","DNAH7",3
"3502","DNAH9",3
"3503","DNAJA1",3
"3505","DNAJA2",3
"3506","DNAJB1",3
"3507","DNAJB12",3
"3508","DNAJB2",3
"3509","DNAJB4",3
"3510","DNAJB5",3
"3511","DNAJB6",3
"3512","DNAJB9",3
"3514","DNAJC13",3
"3515","DNAJC16",3
"3516","DNAJC17",3
"3518","DNAJC22",3
"3519","DNAJC24",3
"3521","DNAJC3",3
"3522","DNAJC4",3
"3523","DNAJC6",3
"3524","DNAJC7",3
"3525","DNAJC8",3
"3527","DNAL4",3
"3528","DNALI1",3
"3529","DNASE1",3
"3530","DNASE1L1",3
"3531","DNASE1L2",3
"3532","DNASE1L3",3
"3533","DNASE2",3
"3534","DNM1",3
"3535","DNM1L",3
"3536","DNM2",3
"3537","DNM3",3
"3538","DNMBP",3
"3539","DNMT1",3
"3540","DNPEP",3
"3541","DNPH1",3
"3542","DNTT",3
"3543","DNTTIP2",3
"3544","DOC2A",3
"3545","DOC2B",3
"3546","DOCK1",3
"3547","DOCK10",3
"3548","DOCK2",3
"3549","DOCK3",3
"3550","DOCK4",3
"3551","DOCK9",3
"3552","DOHH",3
"3553","DOK1",3
"3554","DOK2",3
"3555","DOK4",3
"3556","DOK5",3
"3557","DOLK",3
"3558","DOLPP1",3
"3561","DOT1L",3
"3562","DPAGT1",3
"3563","DPEP1",3
"3564","DPF1",3
"3565","DPF2",3
"3567","DPH2",3
"3568","DPM1",3
"3569","DPM2",3
"3570","DPP4",3
"3571","DPP6",3
"3576","DPYD",3
"3577","DPYS",3
"3578","DPYSL2",3
"3579","DPYSL3",3
"3580","DPYSL4",3
"3581","DR1",3
"3584","DRD1",3
"3585","DRD2",3
"3586","DRD3",3
"3587","DRD4",3
"3593","DRG2",3
"3594","DRP2",3
"3595","DSC1",3
"3596","DSC2",3
"3597","DSC3",3
"3598","DSCAM",3
"3599","DSCC1",3
"3600","DSCR4",3
"3601","DSE",3
"3602","DSG1",3
"3603","DSG2",3
"3604","DSG3",3
"3605","DSP",3
"3606","DST",3
"3607","DSTN",3
"3610","DSTYK",3
"3611","DTNA",3
"3612","DTNB",3
"3613","DTX2",3
"3615","DTX4",3
"3616","DTYMK",3
"3618","DUS4L",3
"3620","DUSP1",3
"3621","DUSP10",3
"3622","DUSP11",3
"3623","DUSP14",3
"3624","DUSP2",3
"3625","DUSP3",3
"3626","DUSP4",3
"3627","DUSP5",3
"3628","DUSP6",3
"3629","DUSP7",3
"3632","DUSP9",3
"3633","DUT",3
"3651","DVL1",3
"3652","DVL3",3
"3653","DXO",3
"3655","DYNC1I1",3
"3658","DYNC1LI2",3
"3659","DYNC2LI1",3
"3662","DYNLT1",3
"3663","DYNLT3",3
"3664","DYRK1A",3
"3665","DYRK1B",3
"3666","DYRK2",3
"3667","DYRK3",3
"3668","DYRK4",3
"3669","DZIP1",3
"3670","DZIP3",3
"3671","E2F1",3
"3672","E2F2",3
"3673","E2F3",3
"3674","E2F4",3
"3675","E2F5",3
"3678","EAPP",3
"3679","EBAG9",3
"3680","EBNA1BP2",3
"3681","EBP",3
"3682","ECD",3
"3683","ECE1",3
"3685","ECH1",3
"3686","ECHS1",3
"3687","ECI1",3
"3688","ECM1",3
"3689","ECM2",3
"3691","EDA",3
"3694","EDDM3A",3
"3695","EDEM1",3
"3696","EDIL3",3
"3697","EDN2",3
"3698","EDN3",3
"3699","EDNRA",3
"3700","EDNRB",3
"3701","EDRF1",3
"3702","EEA1",3
"3703","EED",3
"3715","EEF1A2",3
"3730","EEF2",3
"3731","EFCAB11",3
"3732","EFCAB14",3
"3733","EFEMP1",3
"3734","EFEMP2",3
"3735","EFHD1",3
"3736","EFNA1",3
"3737","EFNA2",3
"3738","EFNA3",3
"3739","EFNA4",3
"3740","EFNA5",3
"3741","EFNB1",3
"3742","EFNB2",3
"3743","EFNB3",3
"3744","EFR3A",3
"3747","EGF",3
"3749","EGFR",3
"3751","EGR1",3
"3752","EGR2",3
"3753","EGR3",3
"3754","EGR4",3
"3756","EHD1",3
"3757","EHHADH",3
"3758","EHMT2",3
"3759","EI24",3
"3760","EID1",3
"3761","EIF1",3
"3762","EIF1AX",3
"3763","EIF1AY",3
"3764","EIF1B",3
"3766","EIF2AK1",3
"3767","EIF2AK2",3
"3768","EIF2B1",3
"3769","EIF2B2",3
"3770","EIF2B4",3
"3771","EIF2B5",3
"3772","EIF2S1",3
"3773","EIF2S2",3
"3776","EIF3A",3
"3777","EIF3B",3
"3780","EIF3D",3
"3786","EIF3H",3
"3789","EIF3J",3
"3790","EIF3K",3
"3791","EIF3M",3
"3799","EIF4A2",3
"3800","EIF4A3",3
"3802","EIF4E",3
"3803","EIF4E2",3
"3804","EIF4EBP1",3
"3805","EIF4EBP2",3
"3807","EIF4G1",3
"3808","EIF4G2",3
"3809","EIF4G3",3
"3811","EIF5",3
"3815","EIF5B",3
"3817","ELAC2",3
"3818","ELANE",3
"3819","ELAVL1",3
"3820","ELAVL2",3
"3821","ELAVL3",3
"3822","ELAVL4",3
"3823","ELF1",3
"3824","ELF2",3
"3825","ELF3",3
"3826","ELF4",3
"3827","ELF5",3
"3828","ELK1",3
"3829","ELK3",3
"3830","ELK4",3
"3831","ELL",3
"3834","ELMO1",3
"3835","ELN",3
"3845","ELOVL2",3
"3846","ELOVL5",3
"3847","ELOVL6",3
"3849","ELP4",3
"3850","EMC2",3
"3851","EMD",3
"3852","EMG1",3
"3853","EMID1",3
"3854","EMILIN1",3
"3855","EML1",3
"3856","EML2",3
"3857","EML3",3
"3859","EMP1",3
"3860","EMP2",3
"3861","EMP3",3
"3862","EMX1",3
"3863","EMX2",3
"3864","EN2",3
"3865","ENC1",3
"3866","ENDOD1",3
"3868","ENDOU",3
"3869","ENG",3
"3870","ENO1",3
"3872","ENO2",3
"3873","ENO3",3
"3874","ENOSF1",3
"3875","ENOX2",3
"3876","ENPEP",3
"3877","ENPP1",3
"3878","ENPP2",3
"3879","ENPP4",3
"3880","ENSA",3
"3882","ENTPD1",3
"3883","ENTPD2",3
"3884","ENTPD3",3
"3885","ENTPD4",3
"3886","ENTPD5",3
"3890","EP300",3
"3891","EP400",3
"3892","EPAS1",3
"3893","EPB41",3
"3894","EPB41L1",3
"3895","EPB41L2",3
"3896","EPB41L3",3
"3897","EPB41L4B",3
"3900","EPHA1",3
"3901","EPHA2",3
"3902","EPHA3",3
"3903","EPHA4",3
"3904","EPHA5",3
"3905","EPHA7",3
"3906","EPHB1",3
"3907","EPHB2",3
"3908","EPHB3",3
"3909","EPHB4",3
"3910","EPHB6",3
"3911","EPHX1",3
"3912","EPHX2",3
"3913","EPM2A",3
"3914","EPM2AIP1",3
"3916","EPO",3
"3917","EPOR",3
"3918","EPPIN",3
"3921","EPS15",3
"3922","EPS8",3
"3923","EPX",3
"3924","EPYC",3
"3925","ERAL1",3
"3926","ERAP1",3
"3927","ERBB2",3
"3928","ERBB3",3
"3929","ERBB4",3
"3930","ERC1",3
"3931","ERC2",3
"3932","ERC2-IT1",3
"3933","ERCC1",3
"3934","ERCC2",3
"3935","ERCC3",3
"3936","ERCC4",3
"3938","ERCC6",3
"3939","ERCC8",3
"3940","EREG",3
"3941","ERF",3
"3942","ERG",3
"3944","ERGIC3",3
"3948","ERI3",3
"3949","ERLIN1",3
"3950","ERLIN2",3
"3951","ERN1",3
"3955","ERP44",3
"3960","ESD",3
"3961","ESM1",3
"3962","ESPL1",3
"3964","ESR1",3
"3965","ESR2",3
"3968","ESRRG",3
"3970","ESYT1",3
"3971","ETF1",3
"3972","ETFA",3
"3974","ETFDH",3
"3975","ETHE1",3
"3976","ETS1",3
"3977","ETS2",3
"3978","ETV1",3
"3979","ETV2",3
"3980","ETV3",3
"3981","ETV4",3
"3982","ETV5",3
"3983","ETV6",3
"3984","EVI2A",3
"3985","EVI2B",3
"3986","EVI5",3
"3987","EVPL",3
"3988","EVX1",3
"3989","EWSR1",3
"3990","EXD2",3
"3991","EXO1",3
"3992","EXOC3",3
"3994","EXOG",3
"3996","EXOSC2",3
"3997","EXOSC7",3
"3999","EXPH5",3
"4000","EXT1",3
"4001","EXT2",3
"4002","EXTL1",3
"4003","EXTL2",3
"4004","EXTL3",3
"4005","EYA1",3
"4006","EYA2",3
"4007","EYA3",3
"4008","EYA4",3
"4009","EZH1",3
"4011","EZR",3
"4015","F12",3
"4016","F13A1",3
"4017","F13B",3
"4018","F2",3
"4019","F2R",3
"4020","F2RL1",3
"4021","F2RL2",3
"4022","F3",3
"4023","F5",3
"4024","F7",3
"4025","F8",3
"4028","F9",3
"4029","FAAH",3
"4031","FABP1",3
"4032","FABP2",3
"4033","FABP3",3
"4034","FABP4",3
"4039","FABP6",3
"4040","FABP7",3
"4043","FADS1",3
"4044","FADS2",3
"4045","FADS3",3
"4046","FAF2",3
"4047","FAH",3
"4048","FAIM2",3
"4049","FAM102A",3
"4051","FAM107A",3
"4053","FAM110B",3
"4054","FAM114A1",3
"4055","FAM120A",3
"4057","FAM131B",3
"4058","FAM13A",3
"4060","FAM149A",3
"4061","FAM149B1",3
"4064","FAM155A",3
"4065","FAM155B",3
"4069","FAM168A",3
"4070","FAM168B",3
"4072","FAM171A1",3
"4073","FAM172A",3
"4076","FAM189A1",3
"4077","FAM189A2",3
"4078","FAM189B",3
"4079","FAM193A",3
"4080","FAM20B",3
"4081","FAM214B",3
"4082","FAM216A",3
"4085","FAM234B",3
"4088","FAM32A",3
"4089","FAM3A",3
"4093","FAM50A",3
"4094","FAM50B",3
"4095","FAM53B",3
"4099","FAM76A",3
"4101","FAM8A1",3
"4103","FAM98A",3
"4105","FANCA",3
"4106","FANCC",3
"4107","FANCG",3
"4108","FANCI",3
"4113","FARS2",3
"4114","FARSA",3
"4115","FAS",3
"4116","FASLG",3
"4117","FASN",3
"4118","FASTK",3
"4119","FASTKD2",3
"4120","FAT1",3
"4121","FAT2",3
"4124","FBL",3
"4125","FBLN1",3
"4126","FBLN2",3
"4127","FBLN5",3
"4128","FBN1",3
"4129","FBN2",3
"4132","FBXL2",3
"4135","FBXL4",3
"4136","FBXL5",3
"4137","FBXL7",3
"4138","FBXO11",3
"4139","FBXO21",3
"4140","FBXO28",3
"4141","FBXO46",3
"4142","FBXO7",3
"4143","FBXO9",3
"4144","FBXW11",3
"4145","FBXW4",3
"4147","FCAR",3
"4148","FCER1A",3
"4149","FCER1G",3
"4150","FCER2",3
"4151","FCF1",3
"4152","FCGBP",3
"4157","FCGR2B",3
"4161","FCGRT",3
"4162","FCHO1",3
"4163","FCHSD2",3
"4164","FCMR",3
"4165","FCN1",3
"4166","FCN2",3
"4167","FCN3",3
"4168","FDFT1",3
"4170","FDX1",3
"4171","FDXR",3
"4172","FECH",3
"4173","FEM1B",3
"4174","FEM1C",3
"4175","FEN1",3
"4177","FERMT2",3
"4178","FES",3
"4179","FETUB",3
"4180","FEV",3
"4181","FEZ1",3
"4182","FEZ2",3
"4183","FGA",3
"4184","FGB",3
"4186","FGF1",3
"4187","FGF12",3
"4188","FGF13",3
"4190","FGF18",3
"4191","FGF2",3
"4192","FGF3",3
"4194","FGF5",3
"4195","FGF6",3
"4196","FGF7",3
"4201","FGF8",3
"4202","FGF9",3
"4203","FGFBP1",3
"4204","FGFR1",3
"4206","FGFR2",3
"4207","FGFR3",3
"4208","FGFR4",3
"4209","FGG",3
"4210","FGL1",3
"4211","FGL2",3
"4212","FGR",3
"4213","FH",3
"4214","FHIT",3
"4215","FHL1",3
"4216","FHL2",3
"4218","FIBP",3
"4219","FICD",3
"4220","FIG4",3
"4221","FILIP1L",3
"4222","FKBP15",3
"4223","FKBP1A",3
"4225","FKBP1B",3
"4229","FKBP5",3
"4230","FKBP6",3
"4231","FKBP8",3
"4234","FKTN",3
"4235","FLAD1",3
"4236","FLG",3
"4237","FLI1",3
"4238","FLII",3
"4239","FLNA",3
"4240","FLNB",3
"4241","FLNC",3
"4242","FLOT1",3
"4243","FLOT2",3
"4244","FLRT2",3
"4245","FLT1",3
"4247","FLT3",3
"4248","FLT3LG",3
"4250","FMNL1",3
"4251","FMO1",3
"4252","FMO2",3
"4253","FMO3",3
"4254","FMO4",3
"4255","FMO5",3
"4257","FMOD",3
"4258","FMR1",3
"4259","FN1",3
"4260","FNBP1",3
"4261","FNBP1L",3
"4262","FNBP4",3
"4263","FNDC3A",3
"4264","FNTA",3
"4270","FOLR1",3
"4271","FOLR2",3
"4273","FOS",3
"4274","FOSB",3
"4275","FOSL1",3
"4276","FOSL2",3
"4277","FOXA1",3
"4278","FOXA2",3
"4279","FOXC1",3
"4280","FOXC2",3
"4283","FOXD2",3
"4284","FOXE1",3
"4285","FOXF1",3
"4286","FOXF2",3
"4287","FOXG1",3
"4289","FOXI1",3
"4290","FOXJ1",3
"4291","FOXJ2",3
"4292","FOXJ3",3
"4293","FOXK2",3
"4295","FOXN1",3
"4296","FOXN2",3
"4297","FOXN3",3
"4298","FOXO1",3
"4301","FOXO4",3
"4302","FOXP3",3
"4309","FPGS",3
"4310","FPGT",3
"4311","FPR1",3
"4312","FPR2",3
"4313","FPR3",3
"4314","FRAT2",3
"4321","FRK",3
"4322","FRMD4B",3
"4323","FRMPD1",3
"4324","FRMPD4",3
"4326","FRY",3
"4327","FRYL",3
"4328","FRZB",3
"4329","FSCN1",3
"4330","FSCN2",3
"4331","FSCN3",3
"4332","FSHB",3
"4333","FSHR",3
"4335","FST",3
"4336","FSTL3",3
"4337","FSTL4",3
"4343","FTL",3
"4346","FTO",3
"4347","FTSJ1",3
"4349","FUBP1",3
"4350","FUBP3",3
"4351","FUCA1",3
"4352","FURIN",3
"4353","FUS",3
"4354","FUT1",3
"4355","FUT2",3
"4356","FUT3",3
"4357","FUT4",3
"4360","FUT7",3
"4361","FUT8",3
"4362","FUT9",3
"4365","FXR1",3
"4366","FXR2",3
"4372","FYN",3
"4373","FZD1",3
"4374","FZD2",3
"4375","FZD5",3
"4376","FZD6",3
"4377","FZD7",3
"4378","FZD9",3
"4379","FZR1",3
"4380","G0S2",3
"4381","G3BP1",3
"4382","G3BP2",3
"4383","G6PC",3
"4384","GAA",3
"4385","GAB1",3
"4386","GAB2",3
"4388","GABARAPL1",3
"4389","GABARAPL2",3
"4390","GABBR1",3
"4391","GABBR2",3
"4393","GABPB1",3
"4396","GABRA1",3
"4397","GABRA2",3
"4398","GABRA3",3
"4399","GABRA5",3
"4400","GABRA6",3
"4401","GABRB1",3
"4402","GABRB2",3
"4403","GABRB3",3
"4404","GABRD",3
"4405","GABRE",3
"4406","GABRG2",3
"4407","GABRG3",3
"4408","GABRP",3
"4409","GABRR1",3
"4410","GABRR2",3
"4411","GAD1",3
"4412","GAD2",3
"4413","GADD45A",3
"4414","GADD45B",3
"4415","GADD45G",3
"4416","GADD45GIP1",3
"4417","GAGE1",3
"4429","GAK",3
"4430","GAL",3
"4431","GAL3ST1",3
"4432","GALC",3
"4433","GALE",3
