"","gene","Freq"
"2890","CNOT1",7
"2891","CNOT2",7
"2892","CNOT3",7
"2893","CNOT4",7
"2894","CNOT8",7
"2895","CNOT9",7
"2896","CNP",7
"2897","CNPPD1",7
"2899","CNPY3",6
"2900","CNR1",7
"2904","CNTFR",6
"2905","CNTN1",7
"2906","CNTN2",6
"2907","CNTN5",6
"2908","CNTN6",6
"2909","CNTNAP2",6
"2910","CNTRL",6
"2911","COA1",6
"2912","COASY",6
"2913","COBL",6
"2914","COBLL1",7
"2917","COG4",6
"2918","COG5",7
"2919","COIL",6
"2920","COL10A1",6
"2921","COL11A1",7
"2923","COL13A1",7
"2924","COL14A1",7
"2925","COL15A1",7
"2926","COL16A1",6
"2927","COL17A1",6
"2929","COL19A1",6
"2930","COL1A1",6
"2931","COL1A2",7
"2932","COL21A1",7
"2933","COL2A1",6
"2935","COL4A1",7
"2936","COL4A2",6
"2937","COL4A3",7
"2938","COL4A4",6
"2939","COL4A5",7
"2940","COL4A6",7
"2941","COL5A2",7
"2942","COL6A1",7
"2943","COL6A2",7
"2944","COL6A3",6
"2945","COL7A1",6
"2948","COL9A2",6
"2950","COLEC10",6
"2951","COLGALT2",6
"2953","COMMD4",6
"2954","COMP",7
"2955","COMT",7
"2956","COPA",7
"2957","COPB1",7
"2958","COPB2",7
"2959","COPE",6
"2961","COPS2",7
"2962","COPS3",7
"2965","COPS6",6
"2966","COPS7A",7
"2967","COPS8",6
"2968","COQ2",6
"2969","COQ7",6
"2970","COQ9",7
"2972","CORO1B",6
"2973","CORO2A",6
"2974","CORO2B",6
"2976","COX10",6
"2977","COX11",7
"2981","COX4I1",6
"2983","COX5B",6
"2987","COX6B1",6
"2988","COX6C",6
"2989","COX7A1",6
"2990","COX7A2",6
"2993","COX7B",7
"2995","COX7C",6
"3001","CPA3",6
"3003","CPB2",6
"3004","CPD",6
"3005","CPE",6
"3006","CPEB3",7
"3007","CPED1",7
"3009","CPM",6
"3011","CPN2",6
"3012","CPNE1",6
"3013","CPNE3",7
"3014","CPNE6",7
"3015","CPOX",6
"3016","CPQ",7
"3017","CPS1",6
"3019","CPSF4",7
"3020","CPSF6",7
"3021","CPT1A",6
"3023","CPVL",7
"3025","CR1",6
"3026","CR2",6
"3032","CRABP2",6
"3033","CRADD",7
"3034","CRAT",6
"3035","CRCP",7
"3036","CREB1",7
"3037","CREB3",6
"3038","CREB3L1",7
"3039","CREB3L2",7
"3040","CREB5",6
"3041","CREBBP",7
"3042","CREBL2",7
"3043","CREBZF",7
"3044","CREG1",6
"3046","CREM",7
"3047","CRH",6
"3048","CRHBP",6
"3050","CRHR2",6
"3051","CRIM1",7
"3053","CRIP2",6
"3057","CRISPLD2",6
"3058","CRK",6
"3059","CRKL",7
"3060","CRLF1",6
"3061","CRLF3",7
"3062","CRMP1",7
"3063","CROCC",6
"3064","CROT",6
"3065","CRP",6
"3066","CRTAM",7
"3067","CRTAP",7
"3068","CRTC1",6
"3070","CRY1",7
"3071","CRY2",7
"3074","CRYAB",7
"3080","CRYBB3",7
"3088","CRYM",7
"3089","CRYZ",7
"3091","CSDC2",6
"3092","CSE1L",7
"3093","CSF1",6
"3094","CSF1R",7
"3097","CSF2RB",6
"3098","CSF3",6
"3099","CSF3R",7
"3103","CSK",6
"3107","CSNK1A1",7
"3108","CSNK1D",7
"3109","CSNK1E",6
"3110","CSNK1G2",7
"3111","CSNK2A1",6
"3112","CSNK2A2",6
"3113","CSNK2B",6
"3114","CSPG4",6
"3116","CSRNP2",7
"3117","CSRP1",7
"3118","CSRP2",6
"3119","CSRP3",7
"3120","CST1",6
"3122","CST3",6
"3125","CST6",6
"3126","CST7",6
"3127","CSTA",6
"3128","CSTB",6
"3129","CSTF1",7
"3130","CSTF2",6
"3131","CSTF2T",7
"3140","CTBP1",6
"3141","CTBP2",6
"3143","CTCF",7
"3145","CTDP1",6
"3146","CTDSP2",7
"3147","CTDSPL",7
"3148","CTF1",6
"3149","CTH",6
"3150","CTIF",6
"3151","CTNNA1",7
"3152","CTNNA2",6
"3153","CTNNAL1",6
"3154","CTNNB1",7
"3156","CTNND1",6
"3157","CTNND2",6
"3158","CTNS",6
"3160","CTR9",7
"3166","CTSC",7
"3167","CTSD",6
"3169","CTSF",6
"3170","CTSG",7
"3171","CTSH",7
"3172","CTSK",6
"3173","CTSL",6
"3174","CTSO",7
"3175","CTSS",7
"3176","CTSV",6
"3177","CTSW",6
"3178","CTSZ",7
"3179","CTTN",6
"3183","CUL1",7
"3184","CUL2",6
"3185","CUL3",7
"3186","CUL4A",7
"3187","CUL4B",7
"3188","CUL5",7
"3189","CUL7",6
"3191","CUX1",7
"3192","CUX2",6
"3193","CX3CL1",6
"3194","CX3CR1",7
"3195","CXADR",6
"3196","CXCL1",6
"3197","CXCL10",6
"3198","CXCL11",6
"3199","CXCL12",6
"3200","CXCL13",6
"3202","CXCL3",6
"3203","CXCL5",6
"3204","CXCL6",6
"3205","CXCL8",7
"3206","CXCL9",6
"3207","CXCR1",6
"3210","CXCR3",7
"3211","CXCR4",6
"3213","CXCR6",7
"3214","CYB561",7
"3215","CYB561D2",6
"3216","CYB5A",7
"3218","CYB5B",6
"3219","CYB5R1",6
"3220","CYB5R3",7
"3221","CYBA",6
"3222","CYBB",6
"3223","CYC1",6
"3224","CYCS",7
"3225","CYFIP1",7
"3226","CYFIP2",7
"3227","CYHR1",7
"3230","CYLD",6
"3232","CYP11B1",6
"3238","CYP1B1",6
"3242","CYP24A1",6
"3244","CYP27A1",6
"3245","CYP27B1",7
"3246","CYP2A13",6
"3250","CYP2B6",7
"3254","CYP2C8",6
"3255","CYP2C9",7
"3258","CYP2E1",6
"3261","CYP2J2",7
"3262","CYP3A4",6
"3264","CYP3A5",7
"3265","CYP3A7",6
"3269","CYP4B1",7
"3270","CYP4F11",7
"3271","CYP4F12",6
"3276","CYP7B1",6
"3278","CYTH1",7
"3279","CYTH2",6
"3280","CYTH3",6
"3281","CYTIP",7
"3283","DAAM1",7
"3285","DAB2",7
"3286","DACH1",6
"3287","DAD1",6
"3288","DAG1",6
"3290","DAO",6
"3291","DAP",7
"3294","DAPK2",6
"3295","DAPK3",6
"3297","DAXX",6
"3302","DAZAP2",6
"3307","DBH",6
"3308","DBI",7
"3310","DBN1",7
"3312","DBP",6
"3313","DBT",7
"3315","DCAF11",6
"3316","DCAF4",6
"3317","DCAF7",7
"3318","DCAF8",6
"3319","DCBLD2",7
"3320","DCC",7
"3322","DCK",7
"3323","DCLK1",6
"3324","DCLRE1A",7
"3325","DCP2",7
"3326","DCT",6
"3327","DCTD",7
"3329","DCTN2",6
"3330","DCTN3",7
"3331","DCTN5",6
"3333","DCUN1D4",7
"3334","DCX",6
"3335","DDAH1",7
"3337","DDB1",7
"3338","DDB2",6
"3339","DDC",7
"3340","DDHD2",7
"3346","DDO",6
"3347","DDOST",6
"3348","DDR1",7
"3349","DDR2",6
"3352","DDX1",6
"3353","DDX10",6
"3355","DDX11",6
"3356","DDX17",7
"3357","DDX18",7
"3362","DDX19A",6
"3364","DDX21",7
"3365","DDX23",7
"3366","DDX27",6
"3367","DDX28",7
"3368","DDX39A",7
"3370","DDX3X",7
"3371","DDX3Y",7
"3372","DDX42",7
"3373","DDX46",7
"3374","DDX49",6
"3375","DDX5",7
"3376","DDX51",7
"3377","DDX52",7
"3378","DDX6",6
"3379","DEAF1",7
"3380","DECR1",7
"3381","DEDD",7
"3385","DEFA4",6
"3387","DEFA6",6
"3388","DEFB1",6
"3392","DEGS1",7
"3393","DEK",6
"3396","DENND3",6
"3397","DENND4A",7
"3398","DENND4B",7
"3399","DENND5A",7
"3401","DEPDC5",7
"3403","DES",7
"3404","DESI1",6
"3405","DESI2",6
"3407","DFFA",7
"3408","DFFB",7
"3409","DGAT1",6
"3410","DGCR11",6
"3411","DGCR2",6
"3414","DGCR9",6
"3415","DGKA",6
"3416","DGKB",6
"3417","DGKD",7
"3419","DGKG",6
"3421","DGKQ",7
"3422","DGKZ",6
"3423","DGUOK",6
"3425","DHCR24",7
"3426","DHCR7",7
"3427","DHFR",6
"3432","DHODH",6
"3434","DHRS1",6
"3435","DHRS12",6
"3437","DHRS3",7
"3438","DHRS7",6
"3439","DHX15",7
"3440","DHX16",6
"3441","DHX29",6
"3442","DHX30",6
"3444","DHX57",7
"3445","DHX8",7
"3446","DHX9",7
"3447","DIAPH1",7
"3448","DIAPH2",6
"3450","DICER1",7
"3451","DIDO1",7
"3452","DIMT1",6
"3453","DIO1",6
"3454","DIO2",7
"3455","DIO3",6
"3456","DIP2C",6
"3457","DIRAS3",7
"3459","DIXDC1",7
"3460","DKC1",6
"3462","DKK3",7
"3463","DKK4",6
"3464","DLAT",7
"3465","DLC1",7
"3466","DLD",7
"3471","DLG1",7
"3472","DLG2",7
"3473","DLG3",6
"3474","DLG4",7
"3476","DLGAP1",6
"3477","DLGAP2",7
"3478","DLGAP4",7
"3480","DLK1",6
"3481","DLST",7
"3482","DLX2",6
"3487","DMC1",6
"3488","DMD",6
"3489","DMP1",6
"3490","DMPK",6
"3492","DMTN",6
"3493","DMWD",6
"3494","DMXL1",7
"3495","DMXL2",6
"3496","DNA2",7
"3497","DNAAF1",6
"3500","DNAH3",6
"3501","DNAH7",6
"3502","DNAH9",6
"3503","DNAJA1",6
"3505","DNAJA2",7
"3506","DNAJB1",7
"3507","DNAJB12",7
"3508","DNAJB2",6
"3509","DNAJB4",7
"3510","DNAJB5",6
"3511","DNAJB6",7
"3512","DNAJB9",7
"3514","DNAJC13",6
"3515","DNAJC16",7
"3516","DNAJC17",6
"3518","DNAJC22",7
"3519","DNAJC24",6
"3521","DNAJC3",6
"3522","DNAJC4",6
"3523","DNAJC6",6
"3524","DNAJC7",7
"3525","DNAJC8",7
"3527","DNAL4",6
"3528","DNALI1",6
"3529","DNASE1",6
"3530","DNASE1L1",6
"3531","DNASE1L2",6
"3532","DNASE1L3",6
"3533","DNASE2",6
"3534","DNM1",6
"3535","DNM1L",7
"3536","DNM2",6
"3537","DNM3",7
"3538","DNMBP",7
"3539","DNMT1",6
"3540","DNPEP",7
"3541","DNPH1",6
"3543","DNTTIP2",7
"3544","DOC2A",6
"3545","DOC2B",7
"3546","DOCK1",7
"3547","DOCK10",7
"3548","DOCK2",6
"3549","DOCK3",7
"3550","DOCK4",7
"3551","DOCK9",7
"3552","DOHH",6
"3553","DOK1",7
"3554","DOK2",7
"3555","DOK4",6
"3556","DOK5",7
"3557","DOLK",6
"3558","DOLPP1",7
"3561","DOT1L",7
"3562","DPAGT1",6
"3563","DPEP1",6
"3565","DPF2",7
"3567","DPH2",7
"3568","DPM1",7
"3569","DPM2",6
"3570","DPP4",6
"3571","DPP6",7
"3576","DPYD",7
"3577","DPYS",7
"3578","DPYSL2",7
"3579","DPYSL3",6
"3581","DR1",7
"3584","DRD1",6
"3587","DRD4",7
"3594","DRP2",6
"3596","DSC2",6
"3600","DSCR4",6
"3601","DSE",6
"3603","DSG2",6
"3605","DSP",7
"3606","DST",7
"3607","DSTN",7
"3610","DSTYK",7
"3611","DTNA",6
"3612","DTNB",6
"3613","DTX2",6
"3615","DTX4",6
"3616","DTYMK",7
"3618","DUS4L",6
"3620","DUSP1",6
"3621","DUSP10",6
"3622","DUSP11",7
"3623","DUSP14",7
"3624","DUSP2",6
"3625","DUSP3",7
"3626","DUSP4",7
"3627","DUSP5",7
"3628","DUSP6",7
"3629","DUSP7",6
"3632","DUSP9",7
"3633","DUT",7
"3651","DVL1",7
"3652","DVL3",6
"3655","DYNC1I1",7
"3656","DYNC1I2",6
"3659","DYNC2LI1",7
"3662","DYNLT1",6
"3663","DYNLT3",7
"3664","DYRK1A",7
"3665","DYRK1B",6
"3666","DYRK2",7
"3667","DYRK3",6
"3668","DYRK4",6
"3669","DZIP1",7
"3670","DZIP3",7
"3671","E2F1",6
"3672","E2F2",6
"3673","E2F3",7
"3674","E2F4",7
"3675","E2F5",7
"3676","E2F6",6
"3678","EAPP",7
"3679","EBAG9",6
"3680","EBNA1BP2",7
"3682","ECD",6
"3683","ECE1",6
"3685","ECH1",6
"3686","ECHS1",7
"3687","ECI1",6
"3688","ECM1",6
"3689","ECM2",7
"3691","EDA",6
"3694","EDDM3A",6
"3695","EDEM1",7
"3696","EDIL3",6
"3697","EDN2",6
"3699","EDNRA",7
"3700","EDNRB",7
"3701","EDRF1",7
"3702","EEA1",7
"3703","EED",6
"3715","EEF1A2",6
"3730","EEF2",7
"3731","EFCAB11",7
"3732","EFCAB14",6
"3733","EFEMP1",7
"3734","EFEMP2",6
"3735","EFHD1",6
"3736","EFNA1",7
"3737","EFNA2",6
"3739","EFNA4",6
"3740","EFNA5",6
"3741","EFNB1",7
"3742","EFNB2",6
"3743","EFNB3",7
"3744","EFR3A",7
"3745","EFR3B",6
"3747","EGF",6
"3749","EGFR",6
"3751","EGR1",6
"3753","EGR3",7
"3756","EHD1",7
"3757","EHHADH",6
"3759","EI24",6
"3760","EID1",7
"3761","EIF1",6
"3762","EIF1AX",7
"3763","EIF1AY",6
"3764","EIF1B",6
"3766","EIF2AK1",6
"3767","EIF2AK2",6
"3768","EIF2B1",7
"3769","EIF2B2",6
"3770","EIF2B4",6
"3771","EIF2B5",7
"3772","EIF2S1",7
"3773","EIF2S2",6
"3776","EIF3A",7
"3777","EIF3B",7
"3780","EIF3D",7
"3783","EIF3F",6
"3786","EIF3H",7
"3789","EIF3J",7
"3790","EIF3K",7
"3791","EIF3M",7
"3799","EIF4A2",6
"3800","EIF4A3",7
"3802","EIF4E",7
"3803","EIF4E2",6
"3804","EIF4EBP1",6
"3805","EIF4EBP2",7
"3807","EIF4G1",6
"3808","EIF4G2",7
"3809","EIF4G3",7
"3810","EIF4H",6
"3811","EIF5",7
"3815","EIF5B",7
"3817","ELAC2",7
"3819","ELAVL1",6
"3821","ELAVL3",6
"3823","ELF1",6
"3824","ELF2",6
"3825","ELF3",6
"3826","ELF4",7
"3827","ELF5",7
"3828","ELK1",6
"3829","ELK3",7
"3830","ELK4",7
"3831","ELL",6
"3834","ELMO1",7
"3835","ELN",7
"3836","ELOA",6
"3841","ELOC",6
"3846","ELOVL5",7
"3847","ELOVL6",6
"3849","ELP4",7
"3850","EMC2",7
"3851","EMD",6
"3852","EMG1",6
"3853","EMID1",6
"3854","EMILIN1",6
"3855","EML1",7
"3856","EML2",6
"3857","EML3",6
"3859","EMP1",7
"3860","EMP2",7
"3861","EMP3",6
"3863","EMX2",6
"3865","ENC1",6
"3866","ENDOD1",6
"3868","ENDOU",7
"3869","ENG",6
"3870","ENO1",7
"3872","ENO2",6
"3873","ENO3",6
"3874","ENOSF1",6
"3875","ENOX2",6
"3876","ENPEP",7
"3877","ENPP1",6
"3878","ENPP2",6
"3879","ENPP4",7
"3880","ENSA",6
"3882","ENTPD1",6
"3883","ENTPD2",7
"3884","ENTPD3",7
"3885","ENTPD4",7
"3886","ENTPD5",6
"3890","EP300",6
"3891","EP400",7
"3892","EPAS1",6
"3893","EPB41",7
"3894","EPB41L1",7
"3895","EPB41L2",6
"3896","EPB41L3",7
"3897","EPB41L4B",7
"3900","EPHA1",6
"3901","EPHA2",6
"3902","EPHA3",7
"3903","EPHA4",7
"3904","EPHA5",6
"3905","EPHA7",7
"3906","EPHB1",6
"3907","EPHB2",6
"3908","EPHB3",6
"3909","EPHB4",7
"3910","EPHB6",6
"3911","EPHX1",6
"3912","EPHX2",7
"3913","EPM2A",7
"3914","EPM2AIP1",7
"3916","EPO",6
"3917","EPOR",7
"3918","EPPIN",6
"3921","EPS15",7
"3922","EPS8",6
"3923","EPX",6
"3925","ERAL1",6
"3926","ERAP1",7
"3927","ERBB2",6
"3928","ERBB3",7
"3929","ERBB4",7
"3930","ERC1",6
"3931","ERC2",6
"3932","ERC2-IT1",6
"3933","ERCC1",6
"3934","ERCC2",7
"3935","ERCC3",6
"3936","ERCC4",7
"3938","ERCC6",6
"3939","ERCC8",6
"3940","EREG",6
"3941","ERF",7
"3942","ERG",7
"3944","ERGIC3",6
"3948","ERI3",6
"3949","ERLIN1",6
"3950","ERLIN2",7
"3951","ERN1",7
"3955","ERP44",7
"3960","ESD",7
"3961","ESM1",6
"3962","ESPL1",7
"3964","ESR1",7
"3965","ESR2",6
"3968","ESRRG",6
"3970","ESYT1",7
"3971","ETF1",6
"3972","ETFA",6
"3974","ETFDH",6
"3975","ETHE1",7
"3976","ETS1",7
"3977","ETS2",6
"3978","ETV1",6
"3980","ETV3",7
"3981","ETV4",7
"3982","ETV5",6
"3983","ETV6",7
"3984","EVI2A",6
"3985","EVI2B",7
"3986","EVI5",7
"3987","EVPL",6
"3989","EWSR1",6
"3990","EXD2",7
"3992","EXOC3",6
"3994","EXOG",7
"3996","EXOSC2",6
"3997","EXOSC7",7
"3999","EXPH5",6
"4000","EXT1",6
"4001","EXT2",7
"4002","EXTL1",6
"4003","EXTL2",6
"4004","EXTL3",7
"4005","EYA1",6
"4006","EYA2",7
"4007","EYA3",6
"4008","EYA4",6
"4009","EZH1",6
"4011","EZR",7
"4015","F12",6
"4016","F13A1",7
"4019","F2R",6
"4020","F2RL1",7
"4021","F2RL2",7
"4022","F3",6
"4023","F5",6
"4024","F7",7
"4025","F8",7
"4029","FAAH",6
"4031","FABP1",6
"4033","FABP3",6
"4034","FABP4",6
"4043","FADS1",7
"4044","FADS2",7
"4045","FADS3",6
"4046","FAF2",7
"4047","FAH",6
"4048","FAIM2",7
"4049","FAM102A",7
"4050","FAM106A",6
"4051","FAM107A",7
"4053","FAM110B",6
"4054","FAM114A1",7
"4055","FAM120A",7
"4057","FAM131B",6
"4058","FAM13A",7
"4060","FAM149A",6
"4061","FAM149B1",7
"4064","FAM155A",7
"4065","FAM155B",7
"4069","FAM168A",6
"4070","FAM168B",7
"4072","FAM171A1",6
"4073","FAM172A",7
"4076","FAM189A1",6
"4077","FAM189A2",7
"4078","FAM189B",7
"4079","FAM193A",6
"4080","FAM20B",7
"4081","FAM214B",6
"4082","FAM216A",7
"4085","FAM234B",6
"4087","FAM30A",6
"4088","FAM32A",6
"4089","FAM3A",7
"4090","FAM3C",6
"4093","FAM50A",6
"4094","FAM50B",7
"4095","FAM53B",6
"4099","FAM76A",7
"4101","FAM8A1",7
"4103","FAM98A",7
"4105","FANCA",7
"4106","FANCC",6
"4107","FANCG",6
"4108","FANCI",7
"4113","FARS2",6
"4114","FARSA",6
"4115","FAS",7
"4116","FASLG",7
"4117","FASN",7
"4118","FASTK",7
"4119","FASTKD2",7
"4120","FAT1",6
"4121","FAT2",6
"4124","FBL",6
"4125","FBLN1",7
"4126","FBLN2",7
"4127","FBLN5",6
"4128","FBN1",6
"4129","FBN2",7
"4132","FBXL2",6
"4135","FBXL4",7
"4136","FBXL5",7
"4137","FBXL7",6
"4138","FBXO11",7
"4139","FBXO21",7
"4140","FBXO28",7
"4141","FBXO46",7
"4142","FBXO7",6
"4143","FBXO9",7
"4144","FBXW11",7
"4145","FBXW4",6
"4147","FCAR",6
"4148","FCER1A",7
"4149","FCER1G",7
"4150","FCER2",6
"4151","FCF1",6
"4152","FCGBP",6
"4157","FCGR2B",7
"4161","FCGRT",7
"4162","FCHO1",6
"4163","FCHSD2",7
"4164","FCMR",7
"4165","FCN1",6
"4166","FCN2",6
"4167","FCN3",6
"4168","FDFT1",7
"4170","FDX1",6
"4171","FDXR",7
"4172","FECH",6
"4173","FEM1B",6
"4174","FEM1C",7
"4175","FEN1",6
"4177","FERMT2",6
"4178","FES",6
"4179","FETUB",6
"4181","FEZ1",7
"4182","FEZ2",6
"4183","FGA",6
"4184","FGB",7
"4186","FGF1",7
"4187","FGF12",7
"4188","FGF13",6
"4190","FGF18",6
"4191","FGF2",7
"4192","FGF3",6
"4194","FGF5",6
"4195","FGF6",6
"4196","FGF7",7
"4201","FGF8",6
"4202","FGF9",6
"4203","FGFBP1",6
"4204","FGFR1",7
"4206","FGFR2",6
"4207","FGFR3",6
"4208","FGFR4",6
"4209","FGG",7
"4210","FGL1",6
"4211","FGL2",7
"4212","FGR",7
"4213","FH",6
"4214","FHIT",7
"4215","FHL1",6
"4216","FHL2",6
"4218","FIBP",6
"4219","FICD",6
"4220","FIG4",7
"4221","FILIP1L",7
"4222","FKBP15",6
"4223","FKBP1A",7
"4225","FKBP1B",6
"4229","FKBP5",6
"4231","FKBP8",6
"4234","FKTN",6
"4235","FLAD1",6
"4236","FLG",7
"4237","FLI1",7
"4238","FLII",6
"4239","FLNA",7
"4240","FLNB",7
"4241","FLNC",6
"4243","FLOT2",6
"4244","FLRT2",6
"4245","FLT1",6
"4247","FLT3",6
"4248","FLT3LG",6
"4250","FMNL1",6
"4251","FMO1",7
"4252","FMO2",6
"4253","FMO3",6
"4254","FMO4",6
"4255","FMO5",7
"4257","FMOD",6
"4258","FMR1",6
"4259","FN1",7
"4260","FNBP1",7
"4261","FNBP1L",7
"4262","FNBP4",7
"4263","FNDC3A",7
"4264","FNTA",7
"4270","FOLR1",6
"4271","FOLR2",6
"4273","FOS",6
"4274","FOSB",6
"4275","FOSL1",6
"4276","FOSL2",7
"4277","FOXA1",6
"4278","FOXA2",6
"4279","FOXC1",6
"4280","FOXC2",6
"4283","FOXD2",6
"4285","FOXF1",6
"4286","FOXF2",6
"4287","FOXG1",6
"4289","FOXI1",6
"4290","FOXJ1",6
"4291","FOXJ2",7
"4292","FOXJ3",7
"4293","FOXK2",6
"4296","FOXN2",6
"4297","FOXN3",7
"4298","FOXO1",6
"4301","FOXO4",6
"4302","FOXP3",6
"4309","FPGS",6
"4311","FPR1",6
"4312","FPR2",6
"4313","FPR3",7
"4314","FRAT2",7
"4321","FRK",7
"4322","FRMD4B",6
"4323","FRMPD1",7
"4326","FRY",7
"4327","FRYL",7
"4328","FRZB",7
"4329","FSCN1",6
"4330","FSCN2",7
"4333","FSHR",6
"4335","FST",6
"4336","FSTL3",6
"4337","FSTL4",7
"4343","FTL",6
"4346","FTO",7
"4347","FTSJ1",6
"4349","FUBP1",7
"4350","FUBP3",7
"4351","FUCA1",7
"4352","FURIN",7
"4353","FUS",6
"4354","FUT1",6
"4355","FUT2",7
"4356","FUT3",6
"4357","FUT4",6
"4360","FUT7",6
"4361","FUT8",7
"4362","FUT9",7
"4365","FXR1",7
"4366","FXR2",6
"4372","FYN",7
"4373","FZD1",7
"4374","FZD2",6
"4375","FZD5",6
"4376","FZD6",7
"4377","FZD7",6
"4379","FZR1",6
"4380","G0S2",6
"4381","G3BP1",6
"4382","G3BP2",7
"4383","G6PC",7
"4384","GAA",6
"4385","GAB1",6
"4386","GAB2",6
"4388","GABARAPL1",6
"4389","GABARAPL2",6
"4390","GABBR1",6
"4393","GABPB1",7
"4397","GABRA2",6
"4399","GABRA5",6
"4402","GABRB2",7
"4403","GABRB3",7
"4405","GABRE",6
"4406","GABRG2",6
"4407","GABRG3",6
"4408","GABRP",7
"4409","GABRR1",6
"4410","GABRR2",7
"4411","GAD1",7
"4413","GADD45A",6
"4414","GADD45B",7
"4416","GADD45GIP1",6
"4429","GAK",6
"4430","GAL",6
"4431","GAL3ST1",7
"4432","GALC",7
"4433","GALE",6
"4434","GALK1",6
"4435","GALK2",6
"4436","GALNS",7
"4437","GALNT1",7
"4438","GALNT10",7
"4441","GALNT3",6
"4442","GALNT8",6
"4445","GALT",7
"4446","GAMT",6
"4447","GANAB",7
"4454","GAPVD1",7
"4457","GART",7
"4458","GAS1",6
"4459","GAS2",6
"4460","GAS2L1",6
"4461","GAS6",6
"4462","GAS7",6
"4464","GAS8-AS1",6
"4465","GAST",6
"4466","GATA1",6
"4467","GATA2",6
"4468","GATA3",7
"4470","GATA6",6
"4471","GATAD1",7
"4472","GATB",6
"4476","GATM",6
"4479","GBE1",7
"4480","GBF1",7
"4481","GBP1",6
"4482","GBP2",7
"4486","GCA",7
"4487","GCAT",6
"4488","GCC1",7
"4489","GCC2",7
"4490","GCDH",6
"4493","GCGR",6
"4494","GCH1",7
"4496","GCK",6
"4498","GCLC",7
"4499","GCLM",6
"4500","GCM1",7
"4501","GCN1",6
"4502","GCNT1",6
"4503","GCNT2",7
"4505","GDE1",7
"4508","GDF11",6
"4509","GDF15",6
"4512","GDI1",6
"4513","GDI2",7
"4516","GDPD5",7
"4517","GEM",6
"4518","GEMIN2",7
"4519","GEMIN4",7
"4524","GFER",6
"4525","GFI1",6
"4527","GFPT1",6
"4528","GFPT2",6
"4529","GFRA1",6
"4530","GFRA2",6
"4531","GFRA3",6
"4532","GGA1",7
"4533","GGA2",7
"4534","GGA3",7
"4537","GGCX",7
"4538","GGH",7
"4540","GGPS1",7
"4545","GGT5",7
"4551","GH2",6
"4552","GHITM",6
"4553","GHR",7
"4555","GHRHR",6
"4556","GIGYF2",7
"4560","GIPC1",6
"4561","GIPR",6
"4563","GJA1",6
"4565","GJA4",6
"4568","GJB1",6
"4569","GJB3",6
"4571","GJC1",6
"4572","GJC2",6
"4573","GK",6
"4574","GK2",6
"4576","GLA",6
"4577","GLB1",7
"4578","GLB1L2",6
"4579","GLCE",6
"4580","GLDC",7
"4582","GLG1",7
"4583","GLI1",6
"4584","GLI2",6
"4585","GLI3",6
"4587","GLMN",6
"4588","GLO1",7
"4589","GLOD4",7
"4590","GLP1R",7
"4591","GLRA1",6
"4593","GLRA3",6
"4594","GLRB",6
"4595","GLRX",7
"4596","GLRX2",7
"4597","GLRX3",7
"4599","GLS",7
"4601","GLT8D1",7
"4602","GLUD1",6
"4603","GLUD2",6
"4604","GLUL",6
"4605","GLYAT",7
"4606","GM2A",6
"4608","GMDS",7
"4609","GMFB",7
"4611","GML",6
"4612","GMPR",6
"4615","GNA11",7
"4616","GNA12",7
"4617","GNA13",7
"4619","GNA15",6
"4620","GNAI1",6
"4621","GNAI2",6
"4622","GNAI3",6
"4623","GNAL",6
"4624","GNAO1",7
"4625","GNAQ",6
"4626","GNAS",7
"4631","GNB1",6
"4632","GNB1L",7
"4633","GNB2",6
"4635","GNB5",6
"4636","GNE",7
"4638","GNG11",7
"4639","GNG12",6
"4640","GNG4",7
"4644","GNG7",7
"4646","GNL1",6
"4647","GNL2",6
"4648","GNLY",6
"4649","GNMT",6
"4650","GNPAT",7
"4651","GNPDA1",7
"4652","GNRH1",6
"4653","GNRH2",6
"4654","GNRHR",7
"4655","GNS",6
"4656","GOLGA1",7
"4657","GOLGA2",7
"4661","GOLGA3",7
"4662","GOLGA4",7
"4667","GOLGB1",6
"4668","GOLIM4",6
"4669","GORASP1",6
"4670","GORASP2",7
"4671","GOSR1",7
"4672","GOSR2",7
"4673","GOT1",6
"4674","GOT2",7
"4675","GP1BA",6
"4677","GP2",6
"4679","GP9",6
"4680","GPA33",6
"4683","GPATCH8",7
"4684","GPC1",7
"4685","GPC3",6
"4686","GPC4",6
"4687","GPC5",6
"4688","GPD1",7
"4689","GPD1L",6
"4691","GPER1",6
"4692","GPI",7
"4693","GPKOW",7
"4694","GPLD1",6
"4695","GPM6A",6
"4696","GPM6B",6
"4697","GPN1",7
"4698","GPNMB",6
"4700","GPR107",7
"4702","GPR135",6
"4703","GPR137B",6
"4704","GPR143",6
"4706","GPR15",7
"4707","GPR161",7
"4708","GPR162",6
"4709","GPR17",6
"4712","GPR18",7
"4713","GPR182",6
"4714","GPR183",6
"4716","GPR20",7
"4717","GPR3",7
"4719","GPR35",6
"4720","GPR37",6
"4723","GPR4",6
"4727","GPR65",7
"4728","GPR68",7
"4730","GPRASP1",6
"4731","GPRC5A",6
"4732","GPRC5B",7
"4734","GPSM2",7
"4735","GPSM3",7
"4736","GPT",7
"4738","GPX2",6
"4739","GPX3",6
"4740","GPX4",6
"4741","GPX7",6
"4742","GRAMD1B",7
"4743","GRAMD4",7
"4748","GRAP2",7
"4750","GRB10",7
"4751","GRB14",6
"4752","GRB2",7
